NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	53	52		
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	33	32		
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	14		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL	9		Rejected!	
GOBP_FUSED_ANTRUM_STAGE	6		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	209	194		
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	57	51		
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	23	22		
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	6		Rejected!	
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	16		Rejected!	
GOBP_GOLGI_VESICLE_TRANSPORT	300	295		
GOBP_GOLGI_VESICLE_BUDDING	10		Rejected!	
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI	34	33		
GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI	27	26		
GOBP_GOLGI_VESICLE_FUSION_TO_TARGET_MEMBRANE	5		Rejected!	
GOBP_PLASMA_MEMBRANE_TO_ENDOSOME_TRANSPORT	8		Rejected!	
GOBP_MALE_GAMETE_GENERATION	621		Rejected!	
GOBP_SPERM_CAPACITATION	31	30		
GOBP_EPINEPHRINE_TRANSPORT	10		Rejected!	
GOBP_NOREPINEPHRINE_SECRETION	14		Rejected!	
GOBP_MACROPHAGE_CHEMOTAXIS	41	41		
GOBP_LYMPHOCYTE_CHEMOTAXIS	63	62		
GOBP_ELASTIC_FIBER_ASSEMBLY	10		Rejected!	
GOBP_SNORNA_LOCALIZATION	6		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	119	111		
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	54	52		
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	38	36		
GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY	11		Rejected!	
GOBP_RESPONSE_TO_PAIN	34	33		
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	19	18		
GOBP_CLATHRIN_COAT_ASSEMBLY	15		Rejected!	
GOBP_VESICLE_DOCKING	64	62		
GOBP_VESICLE_FUSION_WITH_GOLGI_APPARATUS	9		Rejected!	
GOBP_ORGANELLE_FUSION	158	157		
GOBP_ORGANELLE_FISSION	500	489		
GOBP_LUNG_ALVEOLUS_DEVELOPMENT	47	44		
GOBP_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES	7		Rejected!	
GOBP_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES	15	15		
GOBP_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES	10		Rejected!	
GOBP_ORGANELLE_INHERITANCE	14		Rejected!	
GOBP_MITOCHONDRION_DISTRIBUTION	17	16		
GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA	7		Rejected!	
GOBP_AXIAL_MESODERM_DEVELOPMENT	9		Rejected!	
GOBP_MESODERM_MORPHOGENESIS	77	69		
GOBP_MESODERMAL_CELL_DIFFERENTIATION	35	29		
GOBP_PARAXIAL_MESODERM_DEVELOPMENT	18		Rejected!	
GOBP_PARAXIAL_MESODERM_MORPHOGENESIS	10		Rejected!	
GOBP_PARAXIAL_MESODERM_FORMATION	7		Rejected!	
GOBP_LATERAL_MESODERM_DEVELOPMENT	15		Rejected!	
GOBP_MESENDODERM_DEVELOPMENT	8		Rejected!	
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	33	30		
GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_ENDOSOMAL_LUMEN_ACIDIFICATION	14		Rejected!	
GOBP_CELL_MATURATION	184	174		
GOBP_OOGENESIS	96	91		
GOBP_REPLICATION_FORK_PROTECTION	10		Rejected!	
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	45	40		
GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT	11		Rejected!	
GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	22	20		
GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	18	16		
GOBP_SYNAPTIC_VESICLE_TRANSPORT	40	39		
GOBP_MAINTENANCE_OF_ANIMAL_ORGAN_IDENTITY	5		Rejected!	
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	27	27		
GOBP_RHYTHMIC_PROCESS	304	293		
GOBP_BLOOD_VESSEL_MORPHOGENESIS	702		Rejected!	
GOBP_SPERMATID_DIFFERENTIATION	204	193		
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	27	25		
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	64	63		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	90	89		
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	16	16		
GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	96	91		
GOBP_LYMPH_NODE_DEVELOPMENT	18	18		
GOBP_SPLEEN_DEVELOPMENT	37	36		
GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	8		Rejected!	
GOBP_THYMUS_DEVELOPMENT	48	45		
GOBP_BONE_MARROW_DEVELOPMENT	8		Rejected!	
GOBP_RESPONSE_TO_STEROID_HORMONE	339	323		
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	50	44		
GOBP_REGULATION_OF_PINOCYTOSIS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PINOCYTOSIS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PINOCYTOSIS	5		Rejected!	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	17	15		
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	294	270		
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS	11		Rejected!	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	33	29		
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	455	425		
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	18	17		
GOBP_NOTOCHORD_MORPHOGENESIS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1714		Rejected!	
GOBP_DEVELOPMENTAL_CELL_GROWTH	231	223		
GOBP_DEVELOPMENTAL_GROWTH	649		Rejected!	
GOBP_EYE_MORPHOGENESIS	157	146		
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	127	117		
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	26	22		
GOBP_EMBRYONIC_MORPHOGENESIS	613		Rejected!	
GOBP_MYOBLAST_FATE_COMMITMENT	6		Rejected!	
GOBP_SKELETAL_MUSCLE_TISSUE_GROWTH	10		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	5		Rejected!	
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	22	19		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	328	308		
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	165	153		
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	116	110		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	27	25		
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	20	18		
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	81	71		
GOBP_ANIMAL_ORGAN_FORMATION	68	60		
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1250		Rejected!	
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	180	166		
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	99	94		
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	75	65		
GOBP_NEURON_FATE_COMMITMENT	68	58		
GOBP_NEURON_FATE_DETERMINATION	10		Rejected!	
GOBP_NEURON_FATE_SPECIFICATION	33	28		
GOBP_NEURON_DEVELOPMENT	1108		Rejected!	
GOBP_COLLATERAL_SPROUTING	27	25		
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY	5		Rejected!	
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	20	18		
GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	10		Rejected!	
GOBP_AXON_EXTENSION	119	115		
GOBP_RESPONSE_TO_AXON_INJURY	87	83		
GOBP_GENERATION_OF_NEURONS	1443		Rejected!	
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	45	41		
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	9		Rejected!	
GOBP_EMBRYONIC_VISCEROCRANIUM_MORPHOGENESIS	10		Rejected!	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	95	88		
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	228	209		
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	129	118		
GOBP_ASTROCYTE_DIFFERENTIATION	87	85		
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	101	97		
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	33	32		
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	16	16		
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	43	42		
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	25	25		
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	14		Rejected!	
GOBP_TISSUE_MORPHOGENESIS	638		Rejected!	
GOBP_EPIDERMIS_MORPHOGENESIS	36	36		
GOBP_GLAND_DEVELOPMENT	442	418		
GOBP_SEBACEOUS_GLAND_DEVELOPMENT	10		Rejected!	
GOBP_APPENDAGE_DEVELOPMENT	182	168		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	9		Rejected!	
GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	26	21		
GOBP_SEMICIRCULAR_CANAL_MORPHOGENESIS	7		Rejected!	
GOBP_PIGMENT_GRANULE_ORGANIZATION	40	39		
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	157	143		
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	11		Rejected!	
GOBP_PIGMENT_GRANULE_MATURATION	10		Rejected!	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	257	234		
GOBP_TISSUE_REMODELING	182	174		
GOBP_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE	6		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	21	20		
GOBP_PRONEPHROS_DEVELOPMENT	9		Rejected!	
GOBP_ANIMAL_ORGAN_MATURATION	32	28		
GOBP_GENITALIA_DEVELOPMENT	47	42		
GOBP_DENDRITE_MORPHOGENESIS	140	134		
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	66	62		
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_MATURATION	5		Rejected!	
GOBP_HAIR_FOLLICLE_MATURATION	15	15		
GOBP_ERYTHROCYTE_DEVELOPMENT	39	39		
GOBP_OTOLITH_DEVELOPMENT	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	28	27		
GOBP_ARTERY_MORPHOGENESIS	80	66		
GOBP_VENOUS_BLOOD_VESSEL_MORPHOGENESIS	9		Rejected!	
GOBP_FOREBRAIN_MORPHOGENESIS	13		Rejected!	
GOBP_BRAIN_MORPHOGENESIS	37	36		
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	65	61		
GOBP_FORMATION_OF_ANATOMICAL_BOUNDARY	7		Rejected!	
GOBP_LEUKEMIA_INHIBITORY_FACTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_STEM_CELL_DIFFERENTIATION	248	227		
GOBP_STEM_CELL_DEVELOPMENT	89	78		
GOBP_STEM_CELL_FATE_COMMITMENT	10		Rejected!	
GOBP_STEM_CELL_FATE_SPECIFICATION	6		Rejected!	
GOBP_CELL_MOTILITY	1783		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	760		Rejected!	
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	305	295		
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	31	30		
GOBP_HOST_MEDIATED_REGULATION_OF_INTESTINAL_MICROBIOTA_COMPOSITION	8		Rejected!	
GOBP_CHEMICAL_HOMEOSTASIS	1027		Rejected!	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	395	374		
GOBP_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	15		Rejected!	
GOBP_CHROMOSOME_LOCALIZATION	94	92		
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	17	17		
GOBP_CATECHOLAMINE_SECRETION	59	55		
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	65	63		
GOBP_ARACHIDONIC_ACID_SECRETION	32	31		
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	23	23		
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	37	36		
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	12		Rejected!	
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	18	15		
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	14		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION	499	475		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	225	216		
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	178	163		
GOBP_REGULATION_OF_MRNA_PROCESSING	138	133		
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	40	37		
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	24	24		
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	36	36		
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	79	78		
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	42	41		
GOBP_REGULATION_OF_PROTEIN_SECRETION	275	268		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	78	76		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	146	144		
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	417	397		
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	187	172		
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	154	150		
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	255	247		
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	181	176		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	58	56		
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	18	17		
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_PHAGOCYTOSIS	102	100		
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	21	20		
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	73	72		
GOBP_REGULATION_OF_NEUROGENESIS	381	362		
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	232	222		
GOBP_REGULATION_OF_AXONOGENESIS	155	150		
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	66	64		
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	76	73		
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	104	100		
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	9		Rejected!	
GOBP_REGULATION_OF_IMMUNE_RESPONSE	866		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	191	187		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	694		Rejected!	
GOBP_RNA_DESTABILIZATION	130	123		
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	1855		Rejected!	
GOBP_REGULATION_OF_VIRAL_PROCESS	165	162		
GOBP_REGULATION_OF_BEHAVIOR	74	70		
GOBP_REGULATION_OF_INSULIN_SECRETION	163	157		
GOBP_ACTIVATED_T_CELL_PROLIFERATION	50	49		
GOBP_MONOATOMIC_ION_HOMEOSTASIS	613		Rejected!	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	18	18		
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	240	232		
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	55	52		
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	170	160		
GOBP_SYNAPSE_ORGANIZATION	466	438		
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	77	73		
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_COAGULATION	75	73		
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	54	52		
GOBP_POSITIVE_REGULATION_OF_COAGULATION	30	30		
GOBP_PROTEIN_STABILIZATION	213	203		
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	93	88		
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	121	114		
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	56	53		
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	82	80		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	21	20		
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	40	40		
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	201	177		
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	140	131		
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	77	62		
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	65	64		
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	23	22		
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	44	44		
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	26	26		
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	33	32		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	25	25		
GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	16	16		
GOBP_REGULATION_OF_T_CELL_ACTIVATION	377	369		
GOBP_REGULATION_OF_B_CELL_ACTIVATION	130	129		
GOBP_REGULATION_OF_CELL_ACTIVATION	655		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	225	221		
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	394	385		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	34	34		
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	83	82		
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	17	17		
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	53	50		
GOBP_NERVOUS_SYSTEM_PROCESS	1538		Rejected!	
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	364	350		
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	58	51		
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	7		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	18	17		
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	51	48		
GOBP_ENDOCRINE_PROCESS	93	90		
GOBP_COGNITION	317	304		
GOBP_INTESTINAL_ABSORPTION	41	39		
GOBP_LEUKOCYTE_MIGRATION	394	391		
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	33	33		
GOBP_DIAPEDESIS	7		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS	157	143		
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	549	446		
GOBP_SENSORY_PERCEPTION_OF_TASTE	69	65		
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	15	15		
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	48	45		
GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE	46	43		
GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	9		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_SWEET_TASTE	7		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_UMAMI_TASTE	7		Rejected!	
GOBP_POSITIVE_CHEMOTAXIS	64	63		
GOBP_NEGATIVE_CHEMOTAXIS	47	46		
GOBP_REGULATION_OF_CHEMOTAXIS	230	225		
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	143	142		
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	70	68		
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	26	26		
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	14		Rejected!	
GOBP_PIGMENT_CELL_DIFFERENTIATION	36	36		
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	28	25		
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	224	203		
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	179	166		
GOBP_THERMOCEPTION	8		Rejected!	
GOBP_EQUILIBRIOCEPTION	7		Rejected!	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_THERMOCEPTION	5		Rejected!	
GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	22	21		
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	18	16		
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	15		Rejected!	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	35	33		
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	53	51		
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	61	58		
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	26	26		
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	27	24		
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	42	37		
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	22	19		
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	12		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	19	18		
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	7		Rejected!	
GOBP_MICROTUBULE_SEVERING	8		Rejected!	
GOBP_ACTIN_FILAMENT_SEVERING	16	16		
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	25	24		
GOBP_CHIASMA_ASSEMBLY	7		Rejected!	
GOBP_MRNA_TRANSPORT	129	127		
GOBP_RRNA_TRANSPORT	5		Rejected!	
GOBP_SNRNA_TRANSPORT	6		Rejected!	
GOBP_TRNA_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_ENDOSOME_SIZE	13		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	24	22		
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	8		Rejected!	
GOBP_REGULATION_OF_SECRETION	635		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SECRETION	317	309		
GOBP_NEGATIVE_REGULATION_OF_SECRETION	180	172		
GOBP_REGULATION_OF_TRANSPORT	1809		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	912		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	486	461		
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	539		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	148	145		
